Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
152,4525999.4163,4553779.4201,27780.0037,3000,7.9109,9.2600,0.0799,20
153,4553779.4201,4584942.6152,31163.1952,3000,8.5431,10.3877,-0.0373,20
154,4584942.6152,4614244.6612,29302.0459,3000,8.2242,9.7673,0.0238,20
155,4614244.6612,4646200.1242,31955.4630,3000,8.4201,10.6518,-0.0612,20
156,4646200.1242,4675202.2512,29002.1271,3000,7.9048,9.6674,0.0344,20
157,4675202.2512,4704976.8152,29774.5640,3000,8.1768,9.9249,0.0076,20
158,4704976.8152,4734811.7713,29834.9561,3000,8.2387,9.9450,0.0055,20
159,4734811.7713,4765993.0267,31181.2554,3000,8.2843,10.3938,-0.0379,20
160,4765993.0267,4794340.5674,28347.5406,3000,7.9704,9.4492,0.0583,20
161,4794340.5674,4823036.2115,28695.6441,3000,8.4351,9.5652,0.0455,20
162,4823036.2115,4854146.5910,31110.3796,3000,8.8185,10.3701,-0.0357,20
163,4854146.5910,4885169.4910,31022.9000,3000,8.5037,10.3410,-0.0330,20
164,4885169.4910,4914005.9815,28836.4905,3000,8.2233,9.6122,0.0403,20
165,4914005.9815,4943211.9818,29206.0002,3000,8.5551,9.7353,0.0272,20
166,4943211.9818,4975684.3265,32472.3447,3000,8.7877,10.8241,-0.0761,20
167,4975684.3265,5007323.9927,31639.6663,3000,8.1187,10.5466,-0.0518,20
168,5007323.9927,5034790.0904,27466.0976,3000,7.6979,9.1554,0.0923,20
169,5034790.0904,5065355.0717,30564.9813,3000,8.4081,10.1883,-0.0185,20
170,5065355.0717,5094033.9390,28678.8673,3000,8.2527,9.5596,0.0461,20
171,5094033.9390,5125074.7464,31040.8074,3000,8.6328,10.3469,-0.0335,20
172,5125074.7464,5154546.0692,29471.3228,3000,8.3434,9.8238,0.0179,20
173,5154546.0692,5187672.9211,33126.8518,3000,8.4931,11.0423,-0.0944,20
174,5187672.9211,5216951.8585,29278.9375,3000,7.6914,9.7596,0.0246,20
175,5216951.8585,5247447.9032,30496.0447,3000,7.8808,10.1653,-0.0163,20
176,5247447.9032,5274819.9823,27372.0791,3000,7.7526,9.1240,0.0960,20
177,5274819.9823,5305855.7507,31035.7683,3000,8.4969,10.3453,-0.0334,20
178,5305855.7507,5333072.8968,27217.1462,3000,8.2134,9.0724,0.1022,20
179,5333072.8968,5364023.4444,30950.5475,3000,9.0531,10.3168,-0.0307,20
180,5364023.4444,5395231.4643,31208.0199,3000,8.7751,10.4027,-0.0387,20
181,5395231.4643,5423781.7606,28550.2964,3000,8.4354,9.5168,0.0508,20
182,5423781.7606,5456430.7514,32648.9907,3000,8.8638,10.8830,-0.0811,20
183,5456430.7514,5487548.3843,31117.6330,3000,8.1446,10.3725,-0.0359,20
184,5487548.3843,5517326.4314,29778.0470,3000,7.8521,9.9260,0.0075,20
185,5517326.4314,5546220.2201,28893.7887,3000,7.9106,9.6313,0.0383,20
186,5546220.2201,5576461.7037,30241.4836,3000,8.2135,10.0805,-0.0080,20
187,5576461.7037,5605538.2881,29076.5844,3000,8.1479,9.6922,0.0318,20
188,5605538.2881,5636567.7982,31029.5101,3000,8.4066,10.3432,-0.0332,20
189,5636567.7982,5669003.2410,32435.4428,3000,8.1277,10.8118,-0.0751,20
190,5669003.2410,5695308.1969,26304.9559,3000,7.5174,8.7683,0.1405,20
191,5695308.1969,5726170.3268,30862.1299,3000,8.5734,10.2874,-0.0279,20
192,5726170.3268,5756630.8633,30460.5365,3000,8.3339,10.1535,-0.0151,20
193,5756630.8633,5787921.4675,31290.6041,3000,8.2079,10.4302,-0.0412,20
194,5787921.4675,5815247.8465,27326.3790,3000,7.8694,9.1088,0.0978,20
195,5815247.8465,5845920.5893,30672.7429,3000,8.6393,10.2242,-0.0219,20
196,5845920.5893,5877662.9939,31742.4046,3000,8.4498,10.5808,-0.0549,20
197,5877662.9939,5908168.0836,30505.0897,3000,7.9860,10.1684,-0.0166,20
198,5908168.0836,5936828.0965,28660.0130,3000,7.8538,9.5533,0.0468,20
199,5936828.0965,5966961.8620,30133.7654,3000,8.2210,10.0446,-0.0044,20
200,5966961.8620,5996403.6465,29441.7846,3000,8.1845,9.8139,0.0190,20
201,5996403.6465,6027641.0208,31237.3743,3000,8.3397,10.4125,-0.0396,20
202,6027641.0208,6057133.6953,29492.6745,3000,8.0093,9.8309,0.0172,20
203,6057133.6953,6087037.1674,29903.4721,3000,8.1471,9.9678,0.0032,20
204,6087037.1674,6117558.7137,30521.5462,3000,8.1734,10.1738,-0.0171,20
205,6117558.7137,6147387.7218,29829.0081,3000,8.0337,9.9430,0.0057,20
206,6147387.7218,6178126.4121,30738.6903,3000,8.0798,10.2462,-0.0240,20
207,6178126.4121,6208430.0904,30303.6783,3000,7.8856,10.1012,-0.0100,20
208,6208430.0904,6239994.9272,31564.8367,3000,7.8066,10.5216,-0.0496,20
209,6239994.9272,6267750.5872,27755.6601,3000,7.4196,9.2519,0.0809,20
210,6267750.5872,6297148.5984,29398.0112,3000,8.0195,9.7993,0.0205,20
211,6297148.5984,6326148.9079,29000.3095,3000,8.1837,9.6668,0.0345,20
212,6326148.9079,6357619.3873,31470.4794,3000,8.4658,10.4902,-0.0467,20
213,6357619.3873,6386895.5556,29276.1683,3000,8.0703,9.7587,0.0247,20
214,6386895.5556,6416747.6324,29852.0768,3000,8.2698,9.9507,0.0050,20
215,6416747.6324,6445535.5833,28787.9509,3000,8.3108,9.5960,0.0421,20
216,6445535.5833,6476153.6912,30618.1079,3000,8.6607,10.2060,-0.0202,20
217,6476153.6912,6508995.4795,32841.7882,3000,8.4858,10.9473,-0.0865,20
218,6508995.4795,6536998.8725,28003.3931,3000,7.7516,9.3345,0.0713,20
219,6536998.8725,6567661.2279,30662.3554,3000,8.3042,10.2208,-0.0216,20
220,6567661.2279,6597721.2880,30060.0601,3000,8.1249,10.0200,-0.0020,20
221,6597721.2880,6627938.0248,30216.7368,3000,8.1086,10.0722,-0.0072,20
222,6627938.0248,6657410.4833,29472.4586,3000,8.0505,9.8242,0.0179,20
223,6657410.4833,6690045.2154,32634.7321,3000,8.1946,10.8782,-0.0807,20
224,6690045.2154,6718586.8404,28541.6249,3000,7.5330,9.5139,0.0511,20
225,6718586.8404,6750079.1460,31492.3057,3000,7.9179,10.4974,-0.0474,20
226,6750079.1460,6776166.8767,26087.7306,3000,7.5427,8.6959,0.1500,20
227,6776166.8767,6807554.7564,31387.8798,3000,8.6738,10.4626,-0.0442,20
228,6807554.7564,6837043.2525,29488.4961,3000,8.2903,9.8295,0.0173,20
229,6837043.2525,6867577.4906,30534.2381,3000,8.4341,10.1781,-0.0175,20
230,6867577.4906,6898222.0976,30644.6070,3000,8.2865,10.2149,-0.0210,20
231,6898222.0976,6927980.3642,29758.2665,3000,8.1122,9.9194,0.0081,20
232,6927980.3642,6959101.1873,31120.8232,3000,8.1781,10.3736,-0.0360,20
233,6959101.1873,6989879.8453,30778.6579,3000,7.8836,10.2596,-0.0253,20
234,6989879.8453,7018331.6707,28451.8254,3000,7.6842,9.4839,0.0544,20
