Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
328,1635290.3151,1639649.6650,4359.3499,500,8.2197,8.7187,0.0500,20
329,1639649.6650,1644661.0454,5011.3804,500,8.6307,10.0228,-0.0023,20
330,1644661.0454,1650716.6904,6055.6449,500,8.6111,12.1113,-0.0500,20
331,1650716.6904,1655701.3700,4984.6797,500,8.1806,9.9694,0.0031,20
332,1655701.3700,1661302.3817,5601.0117,500,8.2057,11.2020,-0.0500,20
333,1661302.3817,1666196.4836,4894.1019,500,7.7954,9.7882,0.0216,20
334,1666196.4836,1670888.7865,4692.3028,500,7.9641,9.3846,0.0500,20
335,1670888.7865,1676781.6083,5892.8218,500,8.3623,11.7856,-0.0500,20
336,1676781.6083,1682077.3931,5295.7848,500,7.9442,10.5916,-0.0500,20
337,1682077.3931,1687096.8430,5019.4499,500,7.5470,10.0389,-0.0039,20
338,1687096.8430,1691705.4660,4608.6230,500,7.5177,9.2172,0.0500,20
339,1691705.4660,1697148.8987,5443.4327,500,7.8936,10.8869,-0.0500,20
340,1697148.8987,1701310.4607,4161.5620,500,7.4989,8.3231,0.0500,20
341,1701310.4607,1705669.8306,4359.3700,500,7.8739,8.7187,0.0500,20
