Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
134,467851.5599,491948.7729,24097.2130,3000,6.5793,8.0324,0.0500,10000
135,491948.7729,517436.0990,25487.3261,3000,6.9082,8.4958,0.0500,10000
136,517436.0990,542284.9515,24848.8525,3000,7.2536,8.2830,0.0500,10000
137,542284.9515,570461.8920,28176.9405,3000,7.6163,9.3923,0.0500,10000
138,570461.8920,598276.9894,27815.0974,3000,7.9971,9.2717,0.0500,10000
139,598276.9894,628167.3133,29890.3239,3000,8.3970,9.9634,0.0037,10000
140,628167.3133,658555.6713,30388.3580,3000,8.4278,10.1295,-0.0128,10000
141,658555.6713,688373.0740,29817.4027,3000,8.3201,9.9391,0.0061,10000
142,688373.0740,717807.8544,29434.7804,3000,8.3710,9.8116,0.0192,10000
143,717807.8544,748482.3509,30674.4965,3000,8.5318,10.2248,-0.0220,10000
144,748482.3509,776383.2358,27900.8849,3000,8.3442,9.3003,0.0500,10000
145,776383.2358,808882.9322,32499.6964,3000,8.7614,10.8332,-0.0500,10000
146,808882.9322,837130.5713,28247.6391,3000,8.3233,9.4159,0.0500,10000
147,837130.5713,867332.2504,30201.6791,3000,8.7395,10.0672,-0.0067,10000
148,867332.2504,899416.9182,32084.6677,3000,8.6811,10.6949,-0.0500,10000
149,899416.9182,928168.7453,28751.8271,3000,8.2471,9.5839,0.0434,10000
150,928168.7453,959309.0427,31140.2974,3000,8.6051,10.3801,-0.0366,10000
151,959309.0427,989480.2652,30171.2225,3000,8.2900,10.0571,-0.0057,10000
152,989480.2652,1018948.2155,29467.9503,3000,8.2429,9.8227,0.0181,10000
153,1018948.2155,1048768.8840,29820.6685,3000,8.3918,9.9402,0.0060,10000
154,1048768.8840,1078972.0582,30203.1742,3000,8.4422,10.0677,-0.0067,10000
155,1078972.0582,1110802.1423,31830.0841,3000,8.3854,10.6100,-0.0500,10000
156,1110802.1423,1138889.5073,28087.3650,3000,7.9662,9.3625,0.0500,10000
157,1138889.5073,1168482.5389,29593.0316,3000,8.3645,9.8643,0.0138,10000
158,1168482.5389,1198197.2070,29714.6681,3000,8.4795,9.9049,0.0096,10000
159,1198197.2070,1229188.2697,30991.0627,3000,8.5609,10.3304,-0.0320,10000
160,1229188.2697,1259450.8429,30262.5732,3000,8.2872,10.0875,-0.0087,10000
161,1259450.8429,1287131.2983,27680.4554,3000,8.2153,9.2268,0.0500,10000
162,1287131.2983,1317379.0879,30247.7896,3000,8.6260,10.0826,-0.0082,10000
163,1317379.0879,1347503.9595,30124.8716,3000,8.5554,10.0416,-0.0041,10000
164,1347503.9595,1377667.9916,30164.0320,3000,8.5199,10.0547,-0.0054,10000
165,1377667.9916,1406432.4415,28764.4499,3000,8.4736,9.5881,0.0430,10000
166,1406432.4415,1437855.4519,31423.0104,3000,8.8375,10.4743,-0.0453,10000
167,1437855.4519,1468292.6312,30437.1792,3000,8.4373,10.1457,-0.0144,10000
