Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
163,4596047.4078,4626172.2795,30124.8716,3000,8.5554,10.0416,-0.0041,10000
164,4626172.2795,4656336.3115,30164.0320,3000,8.5199,10.0547,-0.0054,10000
165,4656336.3115,4685100.7615,28764.4499,3000,8.4736,9.5881,0.0430,10000
166,4685100.7615,4716523.7719,31423.0104,3000,8.8375,10.4743,-0.0453,10000
167,4716523.7719,4746960.9511,30437.1792,3000,8.4373,10.1457,-0.0144,10000
168,4746960.9511,4775116.3074,28155.3563,3000,8.3161,9.3851,0.0655,10000
169,4775116.3074,4807223.0205,32106.7131,3000,8.8610,10.7022,-0.0656,10000
170,4807223.0205,4835324.6212,28101.6007,3000,8.2796,9.3672,0.0676,10000
171,4835324.6212,4866530.2832,31205.6620,3000,8.8389,10.4019,-0.0386,10000
172,4866530.2832,4895461.9377,28931.6545,3000,8.4974,9.6439,0.0369,10000
173,4895461.9377,4926617.4112,31155.4735,3000,8.8112,10.3852,-0.0371,10000
174,4926617.4112,4956030.1022,29412.6910,3000,8.4844,9.8042,0.0200,10000
175,4956030.1022,4987918.4779,31888.3757,3000,8.6538,10.6295,-0.0592,10000
176,4987918.4779,5016003.5312,28085.0534,3000,8.1413,9.3617,0.0682,10000
177,5016003.5312,5047521.3542,31517.8230,3000,8.6964,10.5059,-0.0482,10000
178,5047521.3542,5075095.4165,27574.0623,3000,8.2776,9.1914,0.0880,10000
179,5075095.4165,5106039.4919,30944.0753,3000,9.0059,10.3147,-0.0305,10000
180,5106039.4919,5136729.9842,30690.4924,3000,8.7311,10.2302,-0.0225,10000
181,5136729.9842,5166752.2052,30022.2210,3000,8.5347,10.0074,-0.0007,10000
182,5166752.2052,5196973.1780,30220.9728,3000,8.5284,10.0737,-0.0073,10000
183,5196973.1780,5227132.1973,30159.0193,3000,8.4660,10.0530,-0.0053,10000
184,5227132.1973,5256885.6291,29753.4318,3000,8.4214,9.9178,0.0083,10000
185,5256885.6291,5287631.4166,30745.7875,3000,8.4912,10.2486,-0.0243,10000
186,5287631.4166,5317673.6245,30042.2079,3000,8.2852,10.0141,-0.0014,10000
187,5317673.6245,5347990.1416,30316.5170,3000,8.2736,10.1055,-0.0104,10000
188,5347990.1416,5378137.4796,30147.3380,3000,8.1872,10.0491,-0.0049,10000
189,5378137.4796,5408707.1943,30569.7147,3000,8.1472,10.1899,-0.0186,10000
190,5408707.1943,5435517.2465,26810.0521,3000,7.9953,8.9367,0.1190,10000
191,5435517.2465,5467368.9093,31851.6629,3000,8.9467,10.6172,-0.0581,10000
192,5467368.9093,5497407.8444,30038.9350,3000,8.4265,10.0130,-0.0013,10000
193,5497407.8444,5528338.7874,30930.9431,3000,8.4156,10.3103,-0.0301,10000
194,5528338.7874,5557251.0111,28912.2237,3000,8.1623,9.6374,0.0376,10000
195,5557251.0111,5585745.8768,28494.8657,3000,8.4694,9.4983,0.0528,10000
196,5585745.8768,5618451.0839,32705.2071,3000,8.9168,10.9017,-0.0827,10000
197,5618451.0839,5648173.2163,29722.1324,3000,8.1792,9.9074,0.0093,10000
198,5648173.2163,5676984.7413,28811.5250,3000,8.2557,9.6038,0.0412,10000
199,5676984.7413,5707248.1320,30263.3907,3000,8.5963,10.0878,-0.0087,10000
200,5707248.1320,5737297.0016,30048.8695,3000,8.5214,10.0163,-0.0016,10000
201,5737297.0016,5767652.8126,30355.8111,3000,8.5076,10.1186,-0.0117,10000
202,5767652.8126,5797653.6906,30000.8780,3000,8.4079,10.0003,-0.0000,10000
203,5797653.6906,5827258.3326,29604.6420,3000,8.4076,9.8682,0.0134,10000
204,5827258.3326,5857985.7079,30727.3753,3000,8.5199,10.2425,-0.0237,10000
205,5857985.7079,5887423.0353,29437.3274,3000,8.3182,9.8124,0.0191,10000
206,5887423.0353,5918367.6073,30944.5720,3000,8.4772,10.3149,-0.0305,10000
207,5918367.6073,5948863.4280,30495.8207,3000,8.2185,10.1653,-0.0163,10000
208,5948863.4280,5979154.7419,30291.3139,3000,8.0848,10.0971,-0.0096,10000
209,5979154.7419,6008687.8370,29533.0951,3000,8.0071,9.8444,0.0158,10000
210,6008687.8370,6036664.3995,27976.5625,3000,8.1337,9.3255,0.0723,10000
211,6036664.3995,6067204.2553,30539.8558,3000,8.7219,10.1800,-0.0177,10000
212,6067204.2553,6098085.3474,30881.0921,3000,8.5678,10.2937,-0.0285,10000
213,6098085.3474,6128239.8381,30154.4907,3000,8.3233,10.0515,-0.0051,10000
214,6128239.8381,6158985.9286,30746.0905,3000,8.2807,10.2487,-0.0243,10000
215,6158985.9286,6185853.4201,26867.4915,3000,8.0797,8.9558,0.1166,10000
216,6185853.4201,6216374.1801,30520.7601,3000,9.0218,10.1736,-0.0171,10000
217,6216374.1801,6249290.9458,32916.7657,3000,8.8678,10.9723,-0.0886,10000
218,6249290.9458,6276886.1109,27595.1651,3000,8.0820,9.1984,0.0871,10000
219,6276886.1109,6307934.2593,31048.1483,3000,8.7864,10.3494,-0.0338,10000
220,6307934.2593,6339579.6658,31645.4065,3000,8.4897,10.5485,-0.0520,10000
221,6339579.6658,6368646.2268,29066.5611,3000,8.0483,9.6889,0.0321,10000
222,6368646.2268,6397635.1855,28988.9587,3000,8.3068,9.6630,0.0349,10000
223,6397635.1855,6430360.9769,32725.7914,3000,8.5965,10.9086,-0.0833,10000
224,6430360.9769,6459553.5792,29192.6023,3000,7.8805,9.7309,0.0277,10000
225,6459553.5792,6488733.8721,29180.2929,3000,8.0984,9.7268,0.0281,10000
226,6488733.8721,6518116.8870,29383.0150,3000,8.3259,9.7943,0.0210,10000
227,6518116.8870,6547247.6429,29130.7559,3000,8.5008,9.7103,0.0298,10000
228,6547247.6429,6578912.2314,31664.5884,3000,8.7544,10.5549,-0.0526,10000
229,6578912.2314,6608313.4267,29401.1953,3000,8.2942,9.8004,0.0204,10000
230,6608313.4267,6638744.9034,30431.4767,3000,8.4631,10.1438,-0.0142,10000
231,6638744.9034,6669071.5408,30326.6375,3000,8.3431,10.1089,-0.0108,10000
232,6669071.5408,6699427.3028,30355.7620,3000,8.2533,10.1186,-0.0117,10000
233,6699427.3028,6729919.9398,30492.6370,3000,8.1565,10.1642,-0.0162,10000
234,6729919.9398,6758127.6325,28207.6927,3000,8.0248,9.4026,0.0635,10000
235,6758127.6325,6789018.4349,30890.8024,3000,8.5347,10.2969,-0.0288,10000
236,6789018.4349,6816997.2360,27978.8011,3000,8.2885,9.3263,0.0722,10000
237,6816997.2360,6848646.3049,31649.0689,3000,8.8873,10.5497,-0.0521,10000
238,6848646.3049,6878583.7932,29937.4883,3000,8.4242,9.9792,0.0021,10000
239,6878583.7932,6907667.9738,29084.1806,3000,8.4418,9.6947,0.0315,10000
240,6907667.9738,6937804.2972,30136.3234,3000,8.7076,10.0454,-0.0045,10000
241,6937804.2972,6968697.7450,30893.4478,3000,8.6683,10.2978,-0.0289,10000
242,6968697.7450,6998715.8966,30018.1516,3000,8.4176,10.0061,-0.0006,10000
243,6998715.8966,7028641.1973,29925.3007,3000,8.4125,9.9751,0.0025,10000
244,7028641.1973,7059143.7172,30502.5199,3000,8.4335,10.1675,-0.0165,10000
245,7059143.7172,7087252.1675,28108.4504,3000,8.2945,9.3695,0.0673,10000
246,7087252.1675,7116146.0730,28893.9054,3000,8.8527,9.6313,0.0383,10000
247,7116146.0730,7147948.9718,31802.8988,3000,9.1916,10.6010,-0.0567,10000
248,7147948.9718,7177575.1889,29626.2172,3000,8.6705,9.8754,0.0126,10000
249,7177575.1889,7209953.9798,32378.7909,3000,8.7799,10.7929,-0.0735,10000
250,7209953.9798,7240459.0774,30505.0976,3000,8.1349,10.1684,-0.0166,10000
251,7240459.0774,7268514.7027,28055.6253,3000,8.0002,9.3519,0.0693,10000
252,7268514.7027,7299209.3249,30694.6222,3000,8.5546,10.2315,-0.0226,10000
253,7299209.3249,7329985.0654,30775.7405,3000,8.3611,10.2586,-0.0252,10000
254,7329985.0654,7359135.0285,29149.9632,3000,8.1503,9.7167,0.0292,10000
255,7359135.0285,7390022.6908,30887.6623,3000,8.3880,10.2959,-0.0287,10000
256,7390022.6908,7420225.4906,30202.7997,3000,8.1469,10.0676,-0.0067,10000
257,7420225.4906,7449047.9581,28822.4675,3000,8.0922,9.6075,0.0409,10000
258,7449047.9581,7477733.2279,28685.2699,3000,8.4228,9.5618,0.0458,10000
259,7477733.2279,7506940.0207,29206.7928,3000,8.8089,9.7356,0.0272,10000
260,7506940.0207,7539018.9506,32078.9299,3000,9.0481,10.6930,-0.0648,10000
261,7539018.9506,7569234.4346,30215.4840,3000,8.4617,10.0718,-0.0071,10000
262,7569234.4346,7601954.9521,32720.5175,3000,8.4014,10.9068,-0.0831,10000
