Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
199,2309664.5848,2339927.7349,30263.1501,3000,8.5949,10.0877,-0.0087,18006
200,2339927.7349,2369976.1745,30048.4396,3000,8.5201,10.0161,-0.0016,18006
201,2369976.1745,2400331.4136,30355.2391,3000,8.5059,10.1184,-0.0117,18007
202,2400331.4136,2430333.0104,30001.5969,3000,8.4064,10.0005,-0.0001,18007
203,2430333.0104,2459937.9676,29604.9572,3000,8.4059,9.8683,0.0133,18007
204,2459937.9676,2490665.1317,30727.1642,3000,8.5181,10.2424,-0.0237,18007
205,2490665.1317,2520100.2659,29435.1341,3000,8.3160,9.8117,0.0192,18008
206,2520100.2659,2551045.2383,30944.9725,3000,8.4756,10.3150,-0.0305,18008
207,2551045.2383,2581541.0883,30495.8500,3000,8.2163,10.1653,-0.0163,18009
208,2581541.0883,2611831.7639,30290.6756,3000,8.0828,10.0969,-0.0096,18009
209,2611831.7639,2641364.4041,29532.6402,3000,8.0047,9.8442,0.0158,18010
210,2641364.4041,2669340.1405,27975.7364,3000,8.1314,9.3252,0.0500,18010
211,2669340.1405,2699242.6214,29902.4809,3000,8.5375,9.9675,0.0033,18011
212,2699242.6214,2730116.7666,30874.1453,3000,8.5658,10.2914,-0.0283,18010
213,2730116.7666,2760271.2670,30154.5004,3000,8.3233,10.0515,-0.0051,18010
214,2760271.2670,2791022.9282,30751.6611,3000,8.2811,10.2506,-0.0244,18009
215,2791022.9282,2817890.2053,26867.2771,3000,8.0787,8.9558,0.0500,18009
216,2817890.2053,2846592.8253,28702.6200,3000,8.4831,9.5675,0.0452,18008
217,2846592.8253,2879508.6803,32915.8550,3000,8.8666,10.9720,-0.0500,18008
218,2879508.6803,2908254.9451,28746.2648,3000,8.4237,9.5821,0.0436,18007
219,2908254.9451,2939302.4572,31047.5121,3000,8.7911,10.3492,-0.0337,18007
220,2939302.4572,2970945.8215,31643.3643,3000,8.4945,10.5478,-0.0500,18007
221,2970945.8215,3000070.6001,29124.7786,3000,8.0693,9.7083,0.0301,18008
222,3000070.6001,3029058.8274,28988.2272,3000,8.3118,9.6627,0.0349,18008
223,3029058.8274,3061782.7678,32723.9404,3000,8.6014,10.9080,-0.0500,18009
224,3061782.7678,3092028.4843,30245.7165,3000,8.1714,10.0819,-0.0081,18009
225,3092028.4843,3121216.7490,29188.2648,3000,8.1050,9.7294,0.0278,18009
226,3121216.7490,3150597.5657,29380.8167,3000,8.3304,9.7936,0.0211,18009
227,3150597.5657,3179731.7405,29134.1748,3000,8.5059,9.7114,0.0297,18009
228,3179731.7405,3211415.3693,31683.6288,3000,8.7592,10.5612,-0.0500,18008
229,3211415.3693,3240915.3358,29499.9665,3000,8.3212,9.8333,0.0170,18008
230,3240915.3358,3271351.3362,30436.0004,3000,8.4628,10.1453,-0.0143,18007
231,3271351.3362,3301677.9777,30326.6414,3000,8.3415,10.1089,-0.0108,18007
232,3301677.9777,3332033.4920,30355.5143,3000,8.2517,10.1185,-0.0117,18007
233,3332033.4920,3362525.9687,30492.4767,3000,8.1550,10.1642,-0.0162,18007
234,3362525.9687,3390733.1264,28207.1577,3000,8.0238,9.4024,0.0500,18006
235,3390733.1264,3421228.7927,30495.6664,3000,8.4250,10.1652,-0.0163,18006
236,3421228.7927,3449208.3904,27979.5977,3000,8.2885,9.3265,0.0500,18005
237,3449208.3904,3480203.5536,30995.1632,3000,8.7029,10.3317,-0.0321,18005
238,3480203.5536,3510131.3691,29927.8156,3000,8.4240,9.9759,0.0024,18004
239,3510131.3691,3539214.1295,29082.7604,3000,8.4443,9.6943,0.0315,18004
240,3539214.1295,3569349.6374,30135.5079,3000,8.7106,10.0452,-0.0045,18004
241,3569349.6374,3600244.6344,30894.9970,3000,8.6714,10.2983,-0.0290,18004
242,3600244.6344,3630266.0643,30021.4299,3000,8.4207,10.0071,-0.0007,18003
243,3630266.0643,3660192.0386,29925.9743,3000,8.4147,9.9753,0.0025,18003
