Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
166,296008.4341,311119.9403,15111.5062,3000,3.1350,5.0372,0.0500,100000
167,311119.9403,329857.3399,18737.3996,3000,3.2917,6.2458,0.0500,100000
168,329857.3399,346312.3052,16454.9653,3000,3.4563,5.4850,0.0500,100000
169,346312.3052,363373.4458,17061.1406,3000,3.6291,5.6870,0.0500,100000
170,363373.4458,379914.3923,16540.9465,3000,3.8106,5.5136,0.0500,100000
171,379914.3923,396215.2322,16300.8398,3000,4.0011,5.4336,0.0500,100000
172,396215.2322,417351.0343,21135.8022,3000,4.2012,7.0453,0.0500,100000
173,417351.0343,444144.0621,26793.0277,3000,4.4112,8.9310,0.0500,100000
174,444144.0621,468435.6310,24291.5690,3000,4.6318,8.0972,0.0500,100000
175,468435.6310,490662.7866,22227.1556,3000,4.8634,7.4091,0.0500,100000
176,490662.7866,513396.3271,22733.5405,3000,5.1065,7.5778,0.0500,100000
177,513396.3271,539539.7575,26143.4304,3000,5.3619,8.7145,0.0500,100000
178,539539.7575,563603.8871,24064.1296,3000,5.6300,8.0214,0.0500,100000
179,563603.8871,589643.8418,26039.9547,3000,5.9115,8.6800,0.0500,100000
180,589643.8418,616043.6841,26399.8423,3000,6.2070,8.7999,0.0500,100000
181,616043.6841,643939.1115,27895.4274,3000,6.5174,9.2985,0.0500,100000
182,643939.1115,676240.0517,32300.9402,3000,6.8433,10.7670,-0.0500,100000
183,676240.0517,707850.9832,31610.9315,3000,6.5011,10.5370,-0.0500,100000
184,707850.9832,736173.2982,28322.3150,3000,6.1760,9.4408,0.0500,100000
185,736173.2982,764892.7465,28719.4483,3000,6.4848,9.5731,0.0446,100000
186,764892.7465,796250.0268,31357.2803,3000,6.7740,10.4524,-0.0433,100000
187,796250.0268,825205.9216,28955.8948,3000,6.4808,9.6520,0.0361,100000
188,825205.9216,856402.5528,31196.6311,3000,6.7145,10.3989,-0.0384,100000
189,856402.5528,892232.7980,35830.2452,3000,6.4569,11.9434,-0.0500,100000
190,892232.7980,923282.0270,31049.2290,3000,6.1341,10.3497,-0.0338,100000
191,923282.0270,951643.7952,28361.7682,3000,5.9268,9.4539,0.0500,100000
192,951643.7952,982344.0306,30700.2355,3000,6.2231,10.2334,-0.0228,100000
193,982344.0306,1009281.7135,26937.6829,3000,6.0812,8.9792,0.0500,100000
194,1009281.7135,1034084.2585,24802.5450,3000,6.3852,8.2675,0.0500,100000
195,1034084.2585,1065202.1186,31117.8601,3000,6.7045,10.3726,-0.0359,100000
196,1065202.1186,1097370.1415,32168.0229,3000,6.4637,10.7227,-0.0500,100000
197,1097370.1415,1128185.1527,30815.0112,3000,6.1405,10.2717,-0.0264,100000
198,1128185.1527,1158335.6767,30150.5240,3000,5.9781,10.0502,-0.0050,100000
199,1158335.6767,1186645.0321,28309.3553,3000,5.9482,9.4365,0.0500,100000
200,1186645.0321,1214755.6206,28110.5886,3000,6.2456,9.3702,0.0500,100000
201,1214755.6206,1247606.6226,32851.0020,3000,6.5579,10.9503,-0.0500,100000
202,1247606.6226,1276791.4662,29184.8435,3000,6.2300,9.7283,0.0279,100000
203,1276791.4662,1306001.7468,29210.2806,3000,6.4040,9.7368,0.0270,100000
204,1306001.7468,1336434.8076,30433.0608,3000,6.5772,10.1444,-0.0142,100000
205,1336434.8076,1368020.0951,31585.2875,3000,6.4836,10.5284,-0.0500,100000
206,1368020.0951,1401062.5473,33042.4522,3000,6.1594,11.0142,-0.0500,100000
207,1401062.5473,1429733.6457,28671.0984,3000,5.8514,9.5570,0.0463,100000
208,1429733.6457,1464551.5594,34817.9137,3000,6.1226,11.6060,-0.0500,100000
209,1464551.5594,1493724.3862,29172.8268,3000,5.8165,9.7243,0.0284,100000
210,1493724.3862,1519492.9204,25768.5341,3000,5.9814,8.5895,0.0500,100000
211,1519492.9204,1547602.9854,28110.0650,3000,6.2805,9.3700,0.0500,100000
212,1547602.9854,1581205.0058,33602.0204,3000,6.5945,11.2007,-0.0500,100000
213,1581205.0058,1610738.6244,29533.6186,3000,6.2648,9.8445,0.0158,100000
214,1610738.6244,1637386.4268,26647.8024,3000,6.3637,8.8826,0.0500,100000
215,1637386.4268,1663597.8784,26211.4516,3000,6.6819,8.7372,0.0500,100000
216,1663597.8784,1695959.2129,32361.3345,3000,7.0160,10.7871,-0.0500,100000
217,1695959.2129,1730142.6666,34183.4536,3000,6.6652,11.3945,-0.0500,100000
218,1730142.6666,1761619.5676,31476.9010,3000,6.3320,10.4923,-0.0469,100000
219,1761619.5676,1789426.5107,27806.9431,3000,6.0349,9.2690,0.0500,100000
220,1789426.5107,1819975.2634,30548.7527,3000,6.3366,10.1829,-0.0180,100000
221,1819975.2634,1849758.2141,29782.9507,3000,6.2228,9.9277,0.0073,100000
222,1849758.2141,1879923.6693,30165.4552,3000,6.2681,10.0552,-0.0055,100000
223,1879923.6693,1913115.8241,33192.1548,3000,6.2337,11.0641,-0.0500,100000
224,1913115.8241,1942804.8960,29689.0719,3000,5.9221,9.8964,0.0105,100000
225,1942804.8960,1973758.2753,30953.3792,3000,5.9841,10.3178,-0.0308,100000
226,1973758.2753,1998322.3391,24564.0638,3000,5.7998,8.1880,0.0500,100000
227,1998322.3391,2025994.8285,27672.4894,3000,6.0898,9.2242,0.0500,100000
228,2025994.8285,2054920.5265,28925.6979,3000,6.3942,9.6419,0.0371,100000
229,2054920.5265,2088942.0000,34021.4735,3000,6.6317,11.3405,-0.0500,100000
230,2088942.0000,2119894.5278,30952.5279,3000,6.3001,10.3175,-0.0308,100000
231,2119894.5278,2146834.1254,26939.5976,3000,6.1063,8.9799,0.0500,100000
232,2146834.1254,2177948.1371,31114.0117,3000,6.4116,10.3713,-0.0358,100000
233,2177948.1371,2209324.1944,31376.0572,3000,6.1820,10.4587,-0.0439,100000
234,2209324.1944,2239273.8771,29949.6827,3000,5.9109,9.9832,0.0017,100000
235,2239273.8771,2267492.6191,28218.7420,3000,5.9208,9.4062,0.0500,100000
236,2267492.6191,2296342.1951,28849.5761,3000,6.2169,9.6165,0.0399,100000
237,2296342.1951,2327779.1170,31436.9218,3000,6.4648,10.4790,-0.0457,100000
238,2327779.1170,2359831.4363,32052.3194,3000,6.1693,10.6841,-0.0500,100000
239,2359831.4363,2385766.8228,25935.3865,3000,5.8608,8.6451,0.0500,100000
240,2385766.8228,2417817.3881,32050.5653,3000,6.1538,10.6835,-0.0500,100000
241,2417817.3881,2447411.6799,29594.2918,3000,5.8462,9.8648,0.0137,100000
242,2447411.6799,2475277.3829,27865.7029,3000,5.9263,9.2886,0.0500,100000
